corpus_id,domain,strategy,chunk_size,embedding_model,chunking_time_ms,embedding_time_ms,num_chunks,mean_chunk_tokens,std_chunk_tokens,hit_rate_at_1,hit_rate_at_3,hit_rate_at_5,mrr,ndcg_at_5,context_precision,mean_retrieval_latency_ms,rouge_l
sqlite,software_manual,fixed_size,256,BAAI/bge-large-en-v1.5,29.053292000000397,38031.8734170005,296,255.71621621621622,4.87414655113069,0.48484848484848486,0.8080808080808081,0.8787878787878788,0.6436026936026936,0.7029188457389792,0.24646464646464641,0.038917888888883076,0.5525596137729815
sqlite,software_manual,fixed_size,256,nomic-ai/nomic-embed-text-v1.5,29.053292000000397,8712.22654200028,296,255.71621621621622,4.87414655113069,0.5757575757575758,0.797979797979798,0.8484848484848485,0.6878787878787879,0.7284523999494316,0.25050505050505045,0.031547101010008335,0.555911772108167
sqlite,software_manual,fixed_size,512,BAAI/bge-large-en-v1.5,37.092958000000564,58252.02887500018,148,511.43243243243245,6.8813910462871615,0.6565656565656566,0.8181818181818182,0.8888888888888888,0.7473063973063974,0.7828105600777127,0.28484848484848485,0.03145455555559289,0.5547038809664337
sqlite,software_manual,fixed_size,512,sentence-transformers/all-MiniLM-L6-v2,37.092958000000564,802.6910420003333,148,511.43243243243245,6.8813910462871615,0.43434343434343436,0.5858585858585859,0.6363636363636364,0.5161616161616162,0.5463946321283627,0.21010101010101012,0.022524838383597312,0.4323915974114611
sqlite,software_manual,fixed_size,512,nomic-ai/nomic-embed-text-v1.5,37.092958000000564,8350.05425000054,148,511.43243243243245,6.8813910462871615,0.5555555555555556,0.8181818181818182,0.8888888888888888,0.6946127946127946,0.7437655502929071,0.3070707070707071,0.04418639393947076,0.5316871893849249
sqlite,software_manual,fixed_overlap,256,sentence-transformers/all-MiniLM-L6-v2,27.65479099999979,1756.5051669998866,369,255.98915989159892,0.20794933434418295,0.45454545454545453,0.6565656565656566,0.7575757575757576,0.5604377104377104,0.6091848167735006,0.2222222222222222,0.019360757576081807,0.4735901655916734
sqlite,software_manual,fixed_overlap,256,BAAI/bge-large-en-v1.5,27.65479099999979,45497.87225,369,255.98915989159892,0.20794933434418295,0.43434343434343436,0.7878787878787878,0.8585858585858586,0.6109427609427609,0.6737407297386109,0.2585858585858586,0.050227303030171436,0.5588166392704281
sqlite,software_manual,fixed_overlap,256,nomic-ai/nomic-embed-text-v1.5,27.65479099999979,12125.994833000732,369,255.98915989159892,0.20794933434418295,0.5656565656565656,0.7777777777777778,0.8585858585858586,0.6814814814814815,0.7259090254381318,0.2686868686868687,0.04454672727261751,0.5550060314255579
sqlite,software_manual,fixed_overlap,512,BAAI/bge-large-en-v1.5,24.604166000000482,63813.25683400064,185,510.5945945945946,19.06384643905481,0.6767676767676768,0.8787878787878788,0.9292929292929293,0.7727272727272727,0.8118635487420074,0.3333333333333333,0.02416919191924854,0.5932679574754702
sqlite,software_manual,fixed_size,1024,nomic-ai/nomic-embed-text-v1.5,31.145916999999912,31878.525125001033,74,1022.8648648648649,9.698598846036116,0.6262626262626263,0.8686868686868687,0.9090909090909091,0.743097643097643,0.785150856442012,0.32929292929292936,0.020059353535200997,0.546784252652102
sqlite,software_manual,fixed_size,1024,sentence-transformers/all-MiniLM-L6-v2,31.145916999999912,338.38804199967853,74,1022.8648648648649,9.698598846036116,0.5353535353535354,0.6767676767676768,0.7676767676767676,0.6166666666666666,0.6540225459381493,0.27474747474747474,0.03647094949473649,0.4093195105989485
sqlite,software_manual,fixed_size,1024,BAAI/bge-large-en-v1.5,31.145916999999912,25994.695417000003,74,1022.8648648648649,9.698598846036116,0.6767676767676768,0.8080808080808081,0.8888888888888888,0.75,0.7842707271251828,0.3292929292929293,0.021928393939469052,0.48897294026162763
sqlite,software_manual,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,24.604166000000482,917.3248749993945,185,510.5945945945946,19.06384643905481,0.5353535353535354,0.7474747474747475,0.8282828282828283,0.6417508417508417,0.6881080530185866,0.2767676767676768,0.022769888888683684,0.49427439516970567
sqlite,software_manual,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,24.604166000000482,11377.070082999126,185,510.5945945945946,19.06384643905481,0.6666666666666666,0.8383838383838383,0.9494949494949495,0.7722222222222223,0.8162375372098447,0.34545454545454557,0.02495114141426615,0.5649706339329555
sqlite,software_manual,sentence_based,256,BAAI/bge-large-en-v1.5,405.9831249999997,25233.00025000026,290,260.6275862068965,49.12165683316954,0.5151515151515151,0.7777777777777778,0.8787878787878788,0.661952861952862,0.7164068449926554,0.2323232323232323,0.03367210100988258,0.5703762603459441
sqlite,software_manual,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,405.9831249999997,15748.407417000635,290,260.6275862068965,49.12165683316954,0.5656565656565656,0.7676767676767676,0.8383838383838383,0.6693602693602694,0.7116608252207545,0.23434343434343433,0.023087464646482543,0.5428915701584339
sqlite,software_manual,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,405.9831249999997,959.8979160000454,290,260.6275862068965,49.12165683316954,0.3434343434343434,0.6262626262626263,0.7272727272727273,0.4946127946127946,0.5530309661495725,0.19797979797979795,0.015588323232184726,0.5003118082868832
sqlite,software_manual,fixed_overlap,1024,BAAI/bge-large-en-v1.5,18.330957999999953,32227.726791999885,93,1015.6989247311828,79.62111690317032,0.696969696969697,0.8888888888888888,0.9393939393939394,0.8011784511784511,0.8362781929232732,0.3535353535353536,0.019214242424106884,0.5388973925657957
sqlite,software_manual,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,18.330957999999953,469.184249999671,93,1015.6989247311828,79.62111690317032,0.5454545454545454,0.7777777777777778,0.8383838383838383,0.6567340067340067,0.7022600519068818,0.29494949494949496,0.015951616161643613,0.4417393916239356
sqlite,software_manual,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,18.330957999999953,39194.322833001934,93,1015.6989247311828,79.62111690317032,0.6767676767676768,0.898989898989899,0.9494949494949495,0.7893939393939393,0.8299051651094201,0.3979797979797981,0.014913727272575172,0.534904878345793
sqlite,software_manual,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,633.605834,469.08533399982844,140,540.15,83.80077778363908,0.43434343434343436,0.6565656565656566,0.7777777777777778,0.5585858585858585,0.6130799039389319,0.2282828282828283,0.01245117171717109,0.4709645451438636
sqlite,software_manual,sentence_based,512,BAAI/bge-large-en-v1.5,633.605834,18200.379500000054,140,540.15,83.80077778363908,0.6262626262626263,0.8484848484848485,0.9292929292929293,0.7415824915824917,0.7884778814181139,0.28484848484848485,0.018624141414165084,0.5696970480978842
sqlite,software_manual,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,633.605834,16470.440125000096,140,540.15,83.80077778363908,0.5959595959595959,0.7878787878787878,0.9191919191919192,0.7121212121212122,0.7634521545170586,0.29696969696969694,0.01263254545465907,0.5331040247769608
sqlite,software_manual,recursive,256,sentence-transformers/all-MiniLM-L6-v2,104.52570799999972,2123.107374999563,397,212.33501259445845,41.71253559187717,0.40404040404040403,0.6565656565656566,0.7474747474747475,0.5308080808080808,0.5848775839973139,0.18989898989898987,0.01611154545438415,0.50685297902366
sqlite,software_manual,recursive,256,nomic-ai/nomic-embed-text-v1.5,104.52570799999972,14394.229249999626,397,212.33501259445845,41.71253559187717,0.5757575757575758,0.7878787878787878,0.8585858585858586,0.6883838383838383,0.7312225728122012,0.22424242424242424,0.02773403030298831,0.5599258241278295
sqlite,software_manual,recursive,256,BAAI/bge-large-en-v1.5,104.52570799999972,42784.37491600016,397,212.33501259445845,41.71253559187717,0.6565656565656566,0.8181818181818182,0.8686868686868687,0.7372053872053871,0.7701424552609332,0.22424242424242424,0.04312038383875346,0.5970033849129069
sqlite,software_manual,recursive,512,BAAI/bge-large-en-v1.5,91.44708299999937,58429.68608399951,191,459.19895287958116,49.19894647227797,0.6464646464646465,0.8484848484848485,0.9191919191919192,0.7552188552188552,0.7964364743188794,0.296969696969697,0.02213089899000657,0.5759723778530148
sqlite,software_manual,recursive,512,sentence-transformers/all-MiniLM-L6-v2,91.44708299999937,925.6500830006189,191,459.19895287958116,49.19894647227797,0.46464646464646464,0.7474747474747475,0.8080808080808081,0.5983164983164984,0.6511147287912578,0.24444444444444444,0.012973474747375268,0.5231502919445286
sqlite,software_manual,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,1184.854916,21381.34829199953,70,1080.4857142857143,159.52847868078,0.6161616161616161,0.8686868686868687,0.9191919191919192,0.741077441077441,0.7862158065681101,0.33535353535353546,0.01721046464654441,0.530515096105201
sqlite,software_manual,recursive,512,nomic-ai/nomic-embed-text-v1.5,91.44708299999937,10548.112000000401,191,459.19895287958116,49.19894647227797,0.6767676767676768,0.8585858585858586,0.9393939393939394,0.7779461279461279,0.818343717257571,0.31111111111111106,0.0200180404040582,0.573841073716947
sqlite,software_manual,sentence_based,1024,BAAI/bge-large-en-v1.5,1184.854916,8810.018541999852,70,1080.4857142857143,159.52847868078,0.5555555555555556,0.7777777777777778,0.8585858585858586,0.6774410774410774,0.7230663714507497,0.30303030303030304,0.015179707070528235,0.4958555395451622
sqlite,software_manual,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,1184.854916,266.00470900029904,70,1080.4857142857143,159.52847868078,0.4444444444444444,0.6666666666666666,0.7474747474747475,0.5579124579124579,0.6053426465228984,0.26464646464646463,0.012457979798183614,0.3982804664703538
sqlite,software_manual,semantic,256,sentence-transformers/all-MiniLM-L6-v2,3356.921332999999,1362.597165999432,706,106.69121813031161,124.12044482569591,0.41414141414141414,0.6262626262626263,0.7171717171717171,0.5351851851851852,0.5809519932494708,0.16767676767676765,0.025569828283005854,0.5136656063233579
sqlite,software_manual,semantic,256,BAAI/bge-large-en-v1.5,43447.688083,32178.887416999714,736,102.3695652173913,121.00097398020723,0.5656565656565656,0.7878787878787878,0.8585858585858586,0.6777777777777777,0.7230843580851126,0.21818181818181817,0.06368268686863922,0.5941039174287317
sqlite,software_manual,semantic,256,nomic-ai/nomic-embed-text-v1.5,143727.62616699992,38846.26725000089,740,101.62297297297297,114.5031677211965,0.48484848484848486,0.7878787878787878,0.8686868686868687,0.6343434343434343,0.6932005356112927,0.21818181818181817,0.045858151515030234,0.5766116697162732
sqlite,software_manual,semantic,512,sentence-transformers/all-MiniLM-L6-v2,2994.069166000003,1105.8036249996803,642,117.37694704049844,170.23554681683035,0.41414141414141414,0.6262626262626263,0.7171717171717171,0.5284511784511784,0.5756619021960786,0.17373737373737372,0.030867030302686366,0.4945960530853455
sqlite,software_manual,semantic,512,BAAI/bge-large-en-v1.5,43053.65612499997,26772.87954199892,670,112.47313432835821,160.30697704771302,0.5757575757575758,0.7878787878787878,0.8383838383838383,0.6777777777777777,0.7181118038455344,0.2161616161616161,0.05488303030298679,0.5740116167130176
sqlite,software_manual,recursive,1024,sentence-transformers/all-MiniLM-L6-v2,99.97508300000035,517.0660420008062,97,939.5670103092783,95.26089051754539,0.5050505050505051,0.6363636363636364,0.7272727272727273,0.5873737373737373,0.622199384411085,0.2585858585858586,0.010239949494651244,0.42950550031166546
sqlite,software_manual,semantic,512,nomic-ai/nomic-embed-text-v1.5,143735.98816699994,54440.82216700008,649,115.93682588597842,156.2078166656831,0.5353535353535354,0.7777777777777778,0.8383838383838383,0.6505050505050506,0.6976522110062641,0.22626262626262622,0.051717616161489344,0.5678695310919145
sqlite,software_manual,recursive,1024,BAAI/bge-large-en-v1.5,99.97508300000035,25178.070459000082,97,939.5670103092783,95.26089051754539,0.6262626262626263,0.8686868686868687,0.9292929292929293,0.7425925925925925,0.7894411605288157,0.34545454545454557,0.017770222222108285,0.5413801058216378
sqlite,software_manual,recursive,1024,nomic-ai/nomic-embed-text-v1.5,99.97508300000035,15557.264082999609,97,939.5670103092783,95.26089051754539,0.6666666666666666,0.8181818181818182,0.8888888888888888,0.754040404040404,0.7878610651282175,0.33939393939393947,0.017829131313046927,0.52885064569543
sqlite,software_manual,semantic,1024,sentence-transformers/all-MiniLM-L6-v2,2925.8042080000023,962.0743340001354,607,124.1845140032949,191.6151557980692,0.3333333333333333,0.5656565656565656,0.6565656565656566,0.45774410774410773,0.5075998770157041,0.16969696969696968,0.023177171717183608,0.4659146036202244
sqlite,software_manual,semantic,1024,BAAI/bge-large-en-v1.5,43750.58245799994,28008.28399999955,640,117.775,184.38118464203444,0.5858585858585859,0.7474747474747475,0.8888888888888888,0.6907407407407407,0.7394567181650034,0.23030303030303031,0.05908621212142144,0.5459165147493616
sqlite,software_manual,structure_aware,256,BAAI/bge-large-en-v1.5,320.6109159999997,25993.776457999957,365,218.75342465753425,81.3765104982664,0.5959595959595959,0.8181818181818182,0.898989898989899,0.7146464646464646,0.7608198966417798,0.2242424242424242,0.03618979797946886,0.577687472060515
sqlite,software_manual,structure_aware,256,sentence-transformers/all-MiniLM-L6-v2,320.6109159999997,1190.5074169999352,365,218.75342465753425,81.3765104982664,0.43434343434343436,0.6565656565656566,0.7676767676767676,0.556060606060606,0.6087296356755644,0.1898989898989899,0.016432626262655098,0.5063888338059671
sqlite,software_manual,semantic,1024,nomic-ai/nomic-embed-text-v1.5,150116.24745899963,66189.8246669989,615,122.35284552845529,184.24594923356153,0.5050505050505051,0.7171717171717171,0.8181818181818182,0.6196969696969696,0.6691560744553017,0.2323232323232323,0.035004636363753595,0.5366874670246835
sqlite,software_manual,structure_aware,256,nomic-ai/nomic-embed-text-v1.5,320.6109159999997,19573.946750000687,365,218.75342465753425,81.3765104982664,0.6060606060606061,0.797979797979798,0.8585858585858586,0.7111111111111111,0.7483968475142017,0.2222222222222222,0.02771214141433383,0.5607022223525372
sqlite,software_manual,structure_aware,512,sentence-transformers/all-MiniLM-L6-v2,521.0975420000005,709.3755000005331,218,355.35779816513764,189.9318575504992,0.5858585858585859,0.7373737373737373,0.8181818181818182,0.6723905723905723,0.7087582070568083,0.22424242424242424,0.012030707070582914,0.501046525613181
sqlite,software_manual,structure_aware,512,BAAI/bge-large-en-v1.5,521.0975420000005,23507.88754199948,218,355.35779816513764,189.9318575504992,0.6868686868686869,0.8787878787878788,0.9292929292929293,0.7843434343434345,0.8208870917688709,0.25252525252525254,0.023369494949558128,0.5920850422943128
sqlite,software_manual,structure_aware,512,nomic-ai/nomic-embed-text-v1.5,521.0975420000005,21057.096790998912,218,355.35779816513764,189.9318575504992,0.6666666666666666,0.8787878787878788,0.9292929292929293,0.7619528619528619,0.803730803701233,0.2727272727272727,0.02469150505078663,0.6024826094024694
sqlite,software_manual,hybrid,256,sentence-transformers/all-MiniLM-L6-v2,812.2567079999997,1481.5340420000211,395,202.49620253164557,90.28277299409497,0.43434343434343436,0.6565656565656566,0.7676767676767676,0.556060606060606,0.6087296356755644,0.1898989898989899,0.0150290303029804,0.5063888338059671
sqlite,software_manual,structure_aware,1024,BAAI/bge-large-en-v1.5,674.586541,16869.537333000153,167,459.45508982035926,362.4835111936368,0.7575757575757576,0.8585858585858586,0.9292929292929293,0.8196969696969697,0.846905016968043,0.24444444444444444,0.02378613131307304,0.5754893006130257
sqlite,software_manual,structure_aware,1024,sentence-transformers/all-MiniLM-L6-v2,674.586541,615.6948750003721,167,459.45508982035926,362.4835111936368,0.5555555555555556,0.7070707070707071,0.797979797979798,0.6446127946127945,0.6828054450171456,0.22626262626262625,0.010777424242349417,0.4860269239671533
sqlite,software_manual,hybrid,256,BAAI/bge-large-en-v1.5,2996.237167000004,29967.040790999818,391,204.65473145780052,89.60898847330671,0.5959595959595959,0.8181818181818182,0.898989898989899,0.7146464646464646,0.7608198966417798,0.2242424242424242,0.03902522222212571,0.577687472060515
sqlite,software_manual,hybrid,256,nomic-ai/nomic-embed-text-v1.5,10097.103583000262,19553.034667000247,380,210.3842105263158,82.77102062893557,0.6060606060606061,0.797979797979798,0.8585858585858586,0.7111111111111111,0.7483968475142017,0.2222222222222222,0.02605973737357605,0.5607022223525372
sqlite,software_manual,structure_aware,1024,nomic-ai/nomic-embed-text-v1.5,674.586541,28251.21029100046,167,459.45508982035926,362.4835111936368,0.6868686868686869,0.898989898989899,0.9393939393939394,0.788047138047138,0.826195169456626,0.26666666666666666,0.021802181818113373,0.5856060476482606
sqlite,software_manual,hybrid,512,sentence-transformers/all-MiniLM-L6-v2,1118.2198329999978,1015.3891660002046,259,299.86486486486484,202.02985625787176,0.5858585858585859,0.7373737373737373,0.8181818181818182,0.6723905723905723,0.7087582070568083,0.2222222222222222,0.012793373737588296,0.501046525613181
sqlite,software_manual,hybrid,512,BAAI/bge-large-en-v1.5,3446.4505419999796,27142.430874999263,246,315.7764227642276,196.86591845877746,0.6868686868686869,0.8787878787878788,0.9292929292929293,0.7843434343434345,0.8208870917688709,0.2545454545454546,0.02311907070729934,0.5920850422943128
sqlite,software_manual,hybrid,512,nomic-ai/nomic-embed-text-v1.5,14892.13000000018,20964.103582999087,241,322.18257261410787,192.02106954334042,0.6666666666666666,0.8787878787878788,0.9292929292929293,0.7619528619528619,0.803730803701233,0.2727272727272727,0.021798020202073942,0.6024826094024694
arduino,hardware_manual,fixed_size,256,sentence-transformers/all-MiniLM-L6-v2,24.597958000000197,1421.6492079995078,313,255.50479233226838,8.690680773398418,0.61,0.81,0.88,0.7198333333333332,0.7602196446197935,0.21599999999999997,0.01612958999995584,0.5778826558479092
arduino,hardware_manual,fixed_size,256,BAAI/bge-large-en-v1.5,24.597958000000197,45337.59991700026,313,255.50479233226838,8.690680773398418,0.69,0.84,0.89,0.7698333333333331,0.800059625779753,0.22200000000000003,0.02903918999994204,0.5924268793771167
arduino,hardware_manual,fixed_size,256,nomic-ai/nomic-embed-text-v1.5,24.597958000000197,12974.214791000122,313,255.50479233226838,8.690680773398418,0.66,0.81,0.9,0.7461666666666668,0.7842244405334199,0.23200000000000004,0.021686669999958497,0.6005335161853381
sqlite,software_manual,hybrid,1024,sentence-transformers/all-MiniLM-L6-v2,464.2881669999994,647.5768750005955,167,459.45508982035926,362.4835111936368,0.5555555555555556,0.7070707070707071,0.797979797979798,0.6446127946127945,0.6828054450171456,0.22626262626262625,0.01027994949508998,0.4860269239671533
sqlite,software_manual,hybrid,1024,nomic-ai/nomic-embed-text-v1.5,457.14912499988714,28573.113083000862,167,459.45508982035926,362.4835111936368,0.6868686868686869,0.898989898989899,0.9393939393939394,0.788047138047138,0.826195169456626,0.26666666666666666,0.017289202020408838,0.5856060476482606
sqlite,software_manual,hybrid,1024,BAAI/bge-large-en-v1.5,473.2605409999451,17274.539415999243,167,459.45508982035926,362.4835111936368,0.7575757575757576,0.8585858585858586,0.9292929292929293,0.8196969696969697,0.846905016968043,0.24444444444444444,0.01921885858610499,0.5754893006130257
arduino,hardware_manual,fixed_size,512,sentence-transformers/all-MiniLM-L6-v2,20.397875000000454,717.4701660005667,157,509.38216560509557,32.61677405033002,0.58,0.78,0.82,0.68,0.7155572278229397,0.23399999999999999,0.011652900000065358,0.5396933966866593
arduino,hardware_manual,fixed_size,512,BAAI/bge-large-en-v1.5,20.397875000000454,47219.821708999916,157,509.38216560509557,32.61677405033002,0.67,0.84,0.88,0.759,0.7896807528061626,0.254,0.01929330999999479,0.5634788020308086
arduino,hardware_manual,fixed_overlap,256,sentence-transformers/all-MiniLM-L6-v2,25.698124999999905,1821.5565420005078,390,255.93076923076924,1.3654442023834168,0.71,0.86,0.92,0.7906666666666666,0.8230570938247723,0.272,0.01786664999997356,0.593817288090403
arduino,hardware_manual,fixed_size,512,nomic-ai/nomic-embed-text-v1.5,20.397875000000454,11624.427874998219,157,509.38216560509557,32.61677405033002,0.63,0.8,0.86,0.7295,0.7626604140831629,0.25000000000000006,0.016627050000082022,0.5532002782621571
arduino,hardware_manual,fixed_overlap,256,BAAI/bge-large-en-v1.5,25.698124999999905,53189.23116699989,390,255.93076923076924,1.3654442023834168,0.74,0.91,0.91,0.8183333333333332,0.8420208679642894,0.282,0.04035961999989013,0.6164334127756324
arduino,hardware_manual,fixed_overlap,256,nomic-ai/nomic-embed-text-v1.5,25.698124999999905,15761.555125,390,255.93076923076924,1.3654442023834168,0.73,0.91,0.93,0.8211666666666666,0.8491240542245125,0.284,0.03022000999980179,0.6429964081089758
arduino,hardware_manual,fixed_overlap,512,BAAI/bge-large-en-v1.5,28.56312500000069,43432.65687500025,195,511.6,5.571355310873648,0.7,0.88,0.92,0.7933333333333333,0.8255572278229397,0.33799999999999997,0.02410875000013135,0.6120248285731305
arduino,hardware_manual,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,28.56312500000069,921.8179589997817,195,511.6,5.571355310873648,0.61,0.8,0.86,0.7075,0.7456702739067506,0.28400000000000003,0.015606730000286007,0.5634406698510942
arduino,hardware_manual,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,28.56312500000069,31220.749958,195,511.6,5.571355310873648,0.7,0.83,0.91,0.7753333333333333,0.8086083774169717,0.30800000000000005,0.01898667999981285,0.5916654284036824
arduino,hardware_manual,fixed_size,1024,sentence-transformers/all-MiniLM-L6-v2,23.73024999999984,391.02954099962517,79,1012.3291139240506,103.07447492094019,0.5,0.67,0.72,0.5903333333333334,0.6231164583595706,0.26199999999999996,0.011737080000173705,0.43409174201332823
arduino,hardware_manual,fixed_size,1024,nomic-ai/nomic-embed-text-v1.5,23.73024999999984,21251.780125,79,1012.3291139240506,103.07447492094019,0.55,0.77,0.85,0.6656666666666666,0.7119078151290985,0.306,0.01359299000007752,0.5119868383467313
arduino,hardware_manual,fixed_size,1024,BAAI/bge-large-en-v1.5,23.73024999999984,36523.27662500011,79,1012.3291139240506,103.07447492094019,0.62,0.74,0.78,0.685,0.7090107401443668,0.294,0.015096630000002165,0.470498242227792
arduino,hardware_manual,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,202.84512499999963,1100.9776250002687,322,247.36024844720498,57.41740519924294,0.63,0.81,0.88,0.727,0.7654206919853239,0.21599999999999994,0.015025070000049823,0.5917913794250448
arduino,hardware_manual,sentence_based,256,BAAI/bge-large-en-v1.5,202.84512499999963,35297.44224999922,322,247.36024844720498,57.41740519924294,0.69,0.87,0.91,0.775,0.8090107401443669,0.21999999999999997,0.030112550000005456,0.6053199728879618
arduino,hardware_manual,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,202.84512499999963,24129.356290999567,322,247.36024844720498,57.41740519924294,0.69,0.88,0.92,0.7861666666666668,0.8201189903145513,0.21999999999999997,0.02719212000002358,0.613683916987664
arduino,hardware_manual,fixed_overlap,1024,BAAI/bge-large-en-v1.5,26.36816700000022,20092.299666000144,98,1017.9795918367347,59.29414390877247,0.69,0.82,0.84,0.7516666666666666,0.7740879114471845,0.32800000000000007,0.014817029999960596,0.49986991103635964
arduino,hardware_manual,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,26.36816700000022,1078471.070958,98,1017.9795918367347,59.29414390877247,0.65,0.81,0.86,0.7288333333333332,0.7615645556915469,0.32800000000000007,0.015027900000035288,0.5034295848516788
arduino,hardware_manual,sentence_based,512,BAAI/bge-large-en-v1.5,321.9705829999997,20280.307292000543,163,488.88957055214723,69.34965254710748,0.61,0.86,0.88,0.7261666666666666,0.7654333517602271,0.262,0.020845850000128507,0.5774910678913144
arduino,hardware_manual,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,321.9705829999997,582.028333999915,163,488.88957055214723,69.34965254710748,0.57,0.7,0.78,0.6518333333333334,0.6838509825492807,0.23600000000000002,0.011465859999866268,0.4955818152480279
arduino,hardware_manual,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,321.9705829999997,20335.605166999812,163,488.88957055214723,69.34965254710748,0.6,0.81,0.85,0.704,0.7409900503418774,0.25000000000000006,0.013528310000019417,0.5723549619292427
arduino,hardware_manual,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,26.36816700000022,469.79599999940547,98,1017.9795918367347,59.29414390877247,0.59,0.74,0.77,0.6686666666666667,0.6945029271981028,0.30399999999999994,0.0150483799998824,0.45629756310255815
arduino,hardware_manual,recursive,256,sentence-transformers/all-MiniLM-L6-v2,83.13012500000028,1966.148333000092,425,208.09176470588235,47.10517446726735,0.59,0.87,0.91,0.7240000000000001,0.7712272404847355,0.214,0.01772992000020679,0.6160148165464575
arduino,hardware_manual,recursive,256,BAAI/bge-large-en-v1.5,83.13012500000028,54827.72462499997,425,208.09176470588235,47.10517446726735,0.63,0.86,0.92,0.7518333333333334,0.7944025341378148,0.22999999999999995,0.05341579000003094,0.6296417014858815
arduino,hardware_manual,recursive,256,nomic-ai/nomic-embed-text-v1.5,83.13012500000028,24274.872417000006,425,208.09176470588235,47.10517446726735,0.7,0.92,0.95,0.8086666666666666,0.8447401173409608,0.22799999999999998,0.03600994999995777,0.6382551856306912
arduino,hardware_manual,recursive,512,sentence-transformers/all-MiniLM-L6-v2,85.50245799999968,958.381874999759,207,446.719806763285,76.34550718670687,0.66,0.79,0.82,0.7286666666666666,0.7518843321266735,0.24799999999999997,0.01194414999986293,0.5569249296243965
arduino,hardware_manual,recursive,512,BAAI/bge-large-en-v1.5,85.50245799999968,53992.999292000604,207,446.719806763285,76.34550718670687,0.7,0.87,0.93,0.7875,0.8230516788353214,0.296,0.029081620000290798,0.5898400286086667
arduino,hardware_manual,recursive,512,nomic-ai/nomic-embed-text-v1.5,85.50245799999968,25641.520999999997,207,446.719806763285,76.34550718670687,0.69,0.87,0.9,0.7769999999999999,0.8081936296623882,0.28600000000000003,0.03070538000017109,0.5930679833952648
arduino,hardware_manual,sentence_based,1024,BAAI/bge-large-en-v1.5,586.1361659999993,9984.186042000147,79,1009.1392405063291,54.502289854859946,0.58,0.79,0.8,0.6719999999999999,0.7045800985009203,0.302,0.015065050000053759,0.4743441821559054
arduino,hardware_manual,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,586.1361659999993,324.2376250000234,79,1009.1392405063291,54.502289854859946,0.56,0.7,0.73,0.6315,0.6564460946182851,0.26,0.012492560000083586,0.4579013058389518
arduino,hardware_manual,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,586.1361659999993,24158.34520899989,79,1009.1392405063291,54.502289854859946,0.58,0.77,0.86,0.685,0.7285905706489523,0.32199999999999995,0.013240819999964515,0.5175576332379184
arduino,hardware_manual,semantic,256,sentence-transformers/all-MiniLM-L6-v2,2740.3282080000013,1520.2733750002153,521,152.85220729366603,133.05239482850365,0.56,0.78,0.85,0.6705,0.7154152769958728,0.18999999999999997,0.022272540000081165,0.5717959176094731
arduino,hardware_manual,semantic,256,nomic-ai/nomic-embed-text-v1.5,70494.891542,33207.21033300106,510,156.1156862745098,133.4671008482718,0.63,0.84,0.91,0.7365,0.7799824544769355,0.22199999999999995,0.03804538000018454,0.622298875863844
arduino,hardware_manual,semantic,256,BAAI/bge-large-en-v1.5,60810.36762500003,32207.16870800061,509,156.43811394891944,136.422414751893,0.54,0.77,0.85,0.6628333333333332,0.7099646477089161,0.20799999999999996,0.04192080999995795,0.5878027109796382
arduino,hardware_manual,semantic,512,sentence-transformers/all-MiniLM-L6-v2,2536.8223749999997,1253.3256659999097,433,183.96304849884527,185.68539417300008,0.47,0.72,0.81,0.6043333333333334,0.656013533344302,0.184,0.01829420000031945,0.5507858153149159
arduino,hardware_manual,semantic,512,BAAI/bge-large-en-v1.5,60081.55604199999,28875.22879199969,427,186.55035128805622,188.3543776675436,0.62,0.85,0.9,0.7353333333333335,0.7770443509667143,0.22799999999999998,0.046794629999986626,0.5969631693003277
arduino,hardware_manual,semantic,512,nomic-ai/nomic-embed-text-v1.5,72422.43958400012,43698.272708999866,431,184.77030162412993,182.44361084063195,0.63,0.82,0.86,0.7244999999999999,0.7588096927788367,0.20199999999999999,0.03209167000012059,0.6051519225702758
